method_id,method,source_class_id,source_class,target_class_id,target_class,label
47,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_edges_ZyGraphEdge_getTarget,35,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_edges_ZyGraphEdge,35,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_edges_ZyGraphEdge,0
48,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_ZyGraphMappings_getEdge,38,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_ZyGraphMappings,38,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_ZyGraphMappings,0
49,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_IZyGraphListener_proximityBrowserNodeClicked,34,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_IZyGraphListener,34,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_IZyGraphListener,0
50,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CBendClickedLeftState_getGraph,39,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CBendClickedLeftState,39,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CBendClickedLeftState,0
51,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_proximity_ZyDefaultProximityBrowser_ZyDefaultProximityBrowser,40,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_proximity_ZyDefaultProximityBrowser,40,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_proximity_ZyDefaultProximityBrowser,0
52,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CEdgePressedLeftState_CEdgePressedLeftState,41,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CEdgePressedLeftState,41,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_editmode_states_CEdgePressedLeftState,0
53,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_functions_ZoomFunctions_zoomToNode,42,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_functions_ZoomFunctions,42,com_google_security_zynamics_zylib_yfileswrap_gui_zygraph_functions_ZoomFunctions,0
54,com_google_security_zynamics_binnavi_Database_MockClasses_MockDatabase_getContent,43,com_google_security_zynamics_binnavi_Database_MockClasses_MockDatabase,43,com_google_security_zynamics_binnavi_Database_MockClasses_MockDatabase,0
55,com_google_security_zynamics_binnavi_Debug_Connection_CMockReader_CMockReader,44,com_google_security_zynamics_binnavi_Debug_Connection_CMockReader,44,com_google_security_zynamics_binnavi_Debug_Connection_CMockReader,0
56,com_google_security_zynamics_binnavi_Debug_Debugger_MockDebugger_MockDebugger,45,com_google_security_zynamics_binnavi_Debug_Debugger_MockDebugger,45,com_google_security_zynamics_binnavi_Debug_Debugger_MockDebugger,0
57,com_google_security_zynamics_binnavi_Debug_Debugger_DebuggerMessageBuilder_buildBreakpointSuccess,46,com_google_security_zynamics_binnavi_Debug_Debugger_DebuggerMessageBuilder,46,com_google_security_zynamics_binnavi_Debug_Debugger_DebuggerMessageBuilder,0
58,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Project_Component_CProjectSaveProgressOperation_CProjectSaveProgressOperation,47,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Project_Component_CProjectSaveProgressOperation,905,com_google_security_zynamics_zylib_gui_ProgressDialogs_CProgressPanel,1
59,com_google_security_zynamics_binnavi_API_debug_Bookmark_Bookmark,48,com_google_security_zynamics_binnavi_API_debug_Bookmark,48,com_google_security_zynamics_binnavi_API_debug_Bookmark,0
60,com_google_security_zynamics_binnavi_API_debug_BookmarkManager_BookmarkManager,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,0
61,com_google_security_zynamics_binnavi_API_debug_BookmarkManager_toString,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,0
62,com_google_security_zynamics_binnavi_API_debug_BreakpointHelpers_getBreakpoints,50,com_google_security_zynamics_binnavi_API_debug_BreakpointHelpers,50,com_google_security_zynamics_binnavi_API_debug_BreakpointHelpers,0
63,com_google_security_zynamics_binnavi_API_debug_Breakpoint_getAddress,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,0
64,com_google_security_zynamics_binnavi_API_debug_Breakpoint_toString,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,0
65,com_google_security_zynamics_binnavi_API_debug_BookmarkManager_removeBookmark,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,1637,com_google_security_zynamics_binnavi_models_Bookmarks_memory_BookmarkManager,1
66,com_google_security_zynamics_binnavi_API_debug_BreakpointManager_hasEchoBreakpoint,52,com_google_security_zynamics_binnavi_API_debug_BreakpointManager,52,com_google_security_zynamics_binnavi_API_debug_BreakpointManager,0
67,com_google_security_zynamics_binnavi_API_debug_BreakpointManager_removeListener,52,com_google_security_zynamics_binnavi_API_debug_BreakpointManager,52,com_google_security_zynamics_binnavi_API_debug_BreakpointManager,0
68,com_google_security_zynamics_binnavi_API_debug_Breakpoint_getDescription,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,0
69,com_google_security_zynamics_binnavi_API_debug_Debugger_terminate,53,com_google_security_zynamics_binnavi_API_debug_Debugger,53,com_google_security_zynamics_binnavi_API_debug_Debugger,0
70,com_google_security_zynamics_binnavi_API_debug_DebuggerAnyBreakpointHitReply_DebuggerAnyBreakpointHitReply,54,com_google_security_zynamics_binnavi_API_debug_DebuggerAnyBreakpointHitReply,54,com_google_security_zynamics_binnavi_API_debug_DebuggerAnyBreakpointHitReply,0
71,com_google_security_zynamics_binnavi_API_debug_Memory_getData,55,com_google_security_zynamics_binnavi_API_debug_Memory,55,com_google_security_zynamics_binnavi_API_debug_Memory,0
72,com_google_security_zynamics_binnavi_API_debug_Process_getMemoryMap,56,com_google_security_zynamics_binnavi_API_debug_Process,56,com_google_security_zynamics_binnavi_API_debug_Process,0
73,com_google_security_zynamics_binnavi_API_debug_Process_Process,56,com_google_security_zynamics_binnavi_API_debug_Process,56,com_google_security_zynamics_binnavi_API_debug_Process,0
74,com_google_security_zynamics_binnavi_API_debug_MemoryMap_getSections,57,com_google_security_zynamics_binnavi_API_debug_MemoryMap,57,com_google_security_zynamics_binnavi_API_debug_MemoryMap,0
75,com_google_security_zynamics_binnavi_API_debug_Process_getThreads,56,com_google_security_zynamics_binnavi_API_debug_Process,56,com_google_security_zynamics_binnavi_API_debug_Process,0
76,com_google_security_zynamics_binnavi_API_debug_Process_removeListener,56,com_google_security_zynamics_binnavi_API_debug_Process,56,com_google_security_zynamics_binnavi_API_debug_Process,0
77,com_google_security_zynamics_binnavi_API_debug_MemorySection_MemorySection,58,com_google_security_zynamics_binnavi_API_debug_MemorySection,58,com_google_security_zynamics_binnavi_API_debug_MemorySection,0
78,com_google_security_zynamics_binnavi_API_debug_MemoryModule_getName,59,com_google_security_zynamics_binnavi_API_debug_MemoryModule,59,com_google_security_zynamics_binnavi_API_debug_MemoryModule,0
79,com_google_security_zynamics_binnavi_API_debug_MemorySection_getStart,58,com_google_security_zynamics_binnavi_API_debug_MemorySection,58,com_google_security_zynamics_binnavi_API_debug_MemorySection,0
80,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canValidateMemory,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
81,com_google_security_zynamics_binnavi_API_debug_TargetInformation_getAddressSize,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
82,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canAttach,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
83,com_google_security_zynamics_binnavi_API_debug_Thread_addListener,61,com_google_security_zynamics_binnavi_API_debug_Thread,61,com_google_security_zynamics_binnavi_API_debug_Thread,0
84,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canHalt,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
85,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canSoftwareBreakpoint,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
86,com_google_security_zynamics_binnavi_API_debug_Register_isStackPointer,62,com_google_security_zynamics_binnavi_API_debug_Register,62,com_google_security_zynamics_binnavi_API_debug_Register,0
87,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canDetach,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
88,com_google_security_zynamics_binnavi_API_debug_Thread_Thread,61,com_google_security_zynamics_binnavi_API_debug_Thread,61,com_google_security_zynamics_binnavi_API_debug_Thread,0
89,com_google_security_zynamics_binnavi_API_debug_TargetInformation_canMultithread,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,60,com_google_security_zynamics_binnavi_API_debug_TargetInformation,0
90,com_google_security_zynamics_binnavi_API_debug_TraceLogger_getTraces,63,com_google_security_zynamics_binnavi_API_debug_TraceLogger,63,com_google_security_zynamics_binnavi_API_debug_TraceLogger,0
91,com_google_security_zynamics_binnavi_API_debug_BookmarkTest_testConstructor,64,com_google_security_zynamics_binnavi_API_debug_BookmarkTest,48,com_google_security_zynamics_binnavi_API_debug_Bookmark,1
92,com_google_security_zynamics_binnavi_API_debug_Thread_getState,61,com_google_security_zynamics_binnavi_API_debug_Thread,61,com_google_security_zynamics_binnavi_API_debug_Thread,0
93,com_google_security_zynamics_binnavi_API_debug_BookmarkManagerTest_testAddBookmark,65,com_google_security_zynamics_binnavi_API_debug_BookmarkManagerTest,49,com_google_security_zynamics_binnavi_API_debug_BookmarkManager,1
94,com_google_security_zynamics_binnavi_API_debug_Thread_removeListener,61,com_google_security_zynamics_binnavi_API_debug_Thread,61,com_google_security_zynamics_binnavi_API_debug_Thread,0
95,com_google_security_zynamics_binnavi_API_debug_BreakpointTest_testConstructor,66,com_google_security_zynamics_binnavi_API_debug_BreakpointTest,51,com_google_security_zynamics_binnavi_API_debug_Breakpoint,1
96,com_google_security_zynamics_binnavi_API_debug_BreakpointManagerTest_testRemoveEchoBreakpoint,67,com_google_security_zynamics_binnavi_API_debug_BreakpointManagerTest,52,com_google_security_zynamics_binnavi_API_debug_BreakpointManager,1
97,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues_RegisterValues,68,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues,68,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues,0
98,com_google_security_zynamics_binnavi_API_debug_ThreadTest_testConstructor,69,com_google_security_zynamics_binnavi_API_debug_ThreadTest,61,com_google_security_zynamics_binnavi_API_debug_Thread,1
99,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues_getValues,68,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues,68,com_google_security_zynamics_binnavi_API_debug_raw_RegisterValues,0
100,com_google_security_zynamics_binnavi_API_disassembly_Address_Address,70,com_google_security_zynamics_binnavi_API_disassembly_Address,70,com_google_security_zynamics_binnavi_API_disassembly_Address,0
101,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_addModule,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
102,com_google_security_zynamics_binnavi_API_disassembly_Address_equals,70,com_google_security_zynamics_binnavi_API_disassembly_Address,70,com_google_security_zynamics_binnavi_API_disassembly_Address,0
103,com_google_security_zynamics_binnavi_API_disassembly_Address_hashCode,70,com_google_security_zynamics_binnavi_API_disassembly_Address,70,com_google_security_zynamics_binnavi_API_disassembly_Address,0
104,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_getModules,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
105,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_getCreationDate,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
106,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_getModificationDate,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
107,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_getImagebase,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
108,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_load,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
109,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace_getDescription,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,71,com_google_security_zynamics_binnavi_API_disassembly_AddressSpace,0
110,com_google_security_zynamics_binnavi_API_disassembly_BasicBlock_getComment,72,com_google_security_zynamics_binnavi_API_disassembly_BasicBlock,72,com_google_security_zynamics_binnavi_API_disassembly_BasicBlock,0
111,com_google_security_zynamics_binnavi_API_disassembly_BlockEdge_getTarget,73,com_google_security_zynamics_binnavi_API_disassembly_BlockEdge,73,com_google_security_zynamics_binnavi_API_disassembly_BlockEdge,0
112,com_google_security_zynamics_binnavi_API_disassembly_CodeNode_getNative,74,com_google_security_zynamics_binnavi_API_disassembly_CodeNode,74,com_google_security_zynamics_binnavi_API_disassembly_CodeNode,0
113,com_google_security_zynamics_binnavi_API_disassembly_CodeNode_removeListener,74,com_google_security_zynamics_binnavi_API_disassembly_CodeNode,74,com_google_security_zynamics_binnavi_API_disassembly_CodeNode,0
114,com_google_security_zynamics_binnavi_API_disassembly_CouldntConnectException_CouldntConnectException,75,com_google_security_zynamics_binnavi_API_disassembly_CouldntConnectException,75,com_google_security_zynamics_binnavi_API_disassembly_CouldntConnectException,0
115,com_google_security_zynamics_binnavi_API_disassembly_CouldntLoadDataException_CouldntLoadDataException,76,com_google_security_zynamics_binnavi_API_disassembly_CouldntLoadDataException,76,com_google_security_zynamics_binnavi_API_disassembly_CouldntLoadDataException,0
116,com_google_security_zynamics_binnavi_API_disassembly_Database_getDriver,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
117,com_google_security_zynamics_binnavi_API_disassembly_Database_deleteProject,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
118,com_google_security_zynamics_binnavi_API_disassembly_Database_disposedLoadedObjects,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
119,com_google_security_zynamics_binnavi_API_disassembly_Database_getNodeTagManager,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
120,com_google_security_zynamics_binnavi_API_disassembly_Database_getModules,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
121,com_google_security_zynamics_binnavi_API_disassembly_Database_getDebuggerTemplateManager,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
122,com_google_security_zynamics_binnavi_API_disassembly_Database_getNative,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
123,com_google_security_zynamics_binnavi_API_disassembly_Database_connect,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
124,com_google_security_zynamics_binnavi_API_disassembly_Database_createProject,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
125,com_google_security_zynamics_binnavi_API_disassembly_Database_getName,77,com_google_security_zynamics_binnavi_API_disassembly_Database,77,com_google_security_zynamics_binnavi_API_disassembly_Database,0
